45373
23513	20850	17
80126	306072	17
177901	433100	17
457661	417602	17
465728	88648	17
381091	452987	17
475648	334427	17
88803	351981	17
400145	235459	17
547318	526027	17
467251	431476	17
45579	515362	17
475344	479027	17
488110	536790	17
504263	476873	17
12261	190580	17
403273	71398	17
240743	557529	17
147390	94685	17
404877	228765	17
321423	117044	17
336147	278039	17
63895	292148	17
393607	281335	17
131133	480329	17
462398	100706	17
477559	347629	17
213598	486780	17
390120	319917	17
99771	357412	17
481195	74100	17
33597	397395	17
567990	39525	17
502973	453101	17
447779	87722	17
294290	255996	17
546783	557604	17
109438	224576	17
130560	39350	17
502847	556540	17
319111	91601	17
132881	282017	17
12051	141211	17
526413	120949	17
557488	65696	17
347343	48299	17
235704	379781	17
124950	504074	17
155105	469544	17
483765	226523	17
339254	262216	17
268045	221203	17
514788	25294	17
347949	265603	17
159887	366541	17
145511	150044	17
345236	331236	17
539688	146559	17
533681	426591	17
562884	416730	17
429560	551182	17
316253	57348	17
422460	449349	17
289927	159842	17
221406	408856	17
284494	527154	17
401841	427874	17
522254	116	17
186031	396531	17
464000	132875	17
100250	473815	17
4600	54188	17
552430	90100	17
170848	247479	17
280017	189501	17
563214	456182	17
427971	331749	17
404359	89125	17
31039	266704	17
190147	45919	17
547774	182549	17
169182	560652	17
521844	502474	17
526696	89126	17
390892	86623	17
542571	305628	17
72194	184743	17
248579	313849	17
478502	143807	17
74773	143767	17
486610	42421	17
355098	389043	17
290338	264152	17
366848	399407	17
232416	202795	17
478962	455528	17
514883	213236	17
200427	570447	17
231725	386044	17
465266	441661	17
322738	80313	17
484637	114352	17
381567	178776	17
56405	111876	17
481999	224261	17
281468	197120	17
171343	160922	17
266945	545031	17
192967	557014	17
367868	44654	17
82414	443718	17
200050	420440	17
192890	6682	17
126327	164097	17
546881	365368	17
301981	340530	17
535163	422170	17
100752	313541	17
102469	91305	17
225926	84556	17
444832	277439	17
9891	262387	17
358890	520142	17
125824	356952	17
367193	356621	17
418100	526478	17
399446	532748	17
544540	39491	17
119288	37248	17
365221	212950	17
400342	531138	17
31740	23121	17
387734	95457	17
123404	99342	17
560480	188589	17
389030	439985	17
544053	178196	17
426052	51470	17
70296	284535	17
294513	471015	17
339127	406260	17
355591	422772	17
157379	39549	17
117070	379048	17
107015	556797	17
405783	143255	17
495506	71838	17
457656	355903	17
401729	70432	17
467395	181396	17
194202	156987	17
231776	529241	17
97710	451227	17
165474	530336	17
258877	496481	17
201946	429357	17
304714	431982	17
399905	172600	17
288648	372893	17
499851	398205	17
477056	195426	17
167114	244109	17
227651	327893	17
560232	170620	17
471362	202750	17
208681	98193	17
325426	521095	17
203054	529380	17
252317	484707	17
569494	405746	17
166360	38975	17
233023	165829	17
530509	492127	17
372280	275667	17
52658	52883	17
375361	432781	17
360368	551288	17
40038	172701	17
190264	282904	17
112966	284121	17
1515	418093	17
427382	135489	17
255798	407308	17
553116	254405	17
453521	444070	17
481524	298218	17
283416	164239	17
287721	488563	17
344198	105178	17
275600	411930	17
568398	464701	17
165662	179891	17
302481	250729	17
208253	573567	17
123089	140399	17
111795	95090	17
405681	228642	17
354842	204997	17
543490	193341	17
438325	429107	17
59597	494533	17
56977	537128	17
382503	214111	17
348887	344839	17
347002	230321	17
550529	272456	17
236652	102895	17
139302	439831	17
46383	115883	17
243628	457876	17
247919	97038	17
162377	492749	17
384940	43701	17
59982	180471	17
226173	49095	17
543168	243524	17
484937	556521	17
56545	24626	17
161081	245708	17
419636	467193	17
321557	262358	17
323019	444636	17
381988	542406	17
450667	489666	17
85373	155264	17
413606	110366	17
301052	563470	17
181191	210180	17
331829	191006	17
283956	344905	17
405199	162602	17
528422	265952	17
59478	543624	17
312294	563542	17
233933	102241	17
388945	211508	17
107475	28187	17
452981	279878	17
250839	21160	17
231705	424376	17
216384	427181	17
150059	439612	17
218431	13906	17
263211	57778	17
472202	347819	17
52403	134843	17
312820	473359	17
56526	141873	17
144985	176654	17
137191	283887	17
337626	21984	17
272366	248180	17
239931	565316	17
470686	161361	17
538224	199183	17
184494	548952	17
83408	175830	17
89423	390517	17
530560	351736	17
341105	27657	17
410064	382279	17
267609	233091	17
65851	221317	17
555664	500493	17
11044	415688	17
138250	285349	17
309796	495240	17
398765	53075	17
121223	46027	17
545968	549477	17
411031	326890	17
10431	300753	17
5345	272931	17
109014	341576	17
52773	252824	17
253422	464424	17
525239	121522	17
413008	404126	17
570887	162533	17
256006	87760	17
84233	499379	17
193293	521052	17
546167	331155	17
514639	508596	17
255096	142862	17
939	546277	17
251552	136454	17
527998	54393	17
160215	349611	17
379393	458046	17
77266	538753	17
543857	467186	17
425828	501456	17
505979	22157	17
55324	509371	17
336295	527117	17
250329	560520	17
335429	357073	17
380975	217016	17
262530	184715	17
82702	360067	17
237252	61497	17
249541	558292	17
45858	248519	17
166531	376178	17
509499	481697	17
267813	294296	17
113700	448819	17
354266	258913	17
192220	221921	17
337661	479998	17
369283	170119	17
48535	22756	17
501874	251257	17
564618	362021	17
529008	492626	17
314677	420168	17
108588	570546	17
197264	180523	17
515663	18561	17
201030	505901	17
502595	133589	17
311328	335718	17
527064	178423	17
394114	73002	17
533871	323695	17
400223	18864	17
56795	24511	17
194071	17584	17
506930	550827	17
266167	28497	17
460509	450204	17
349764	131640	17
149051	302435	17
453078	498735	17
529663	511955	17
534076	166525	17
331740	372166	17
288726	450532	17
243883	568983	17
522242	211394	17
203756	199131	17
43367	415116	17
101051	65321	17
513467	37165	17
455237	429683	17
389634	62483	17
125214	546596	17
416148	345221	17
276912	144699	17
378231	284498	17
488309	177079	17
120103	339312	17
227674	42384	17
186179	244385	17
89287	193929	17
260804	491827	17
298253	431982	17
521403	433829	17
342613	152767	17
352692	227823	17
460760	43007	17
293609	66300	17
420346	64903	17
58756	419451	17
519133	360068	17
246310	69055	17
296409	140114	17
475638	328595	17
213047	86527	17
116087	567961	17
334136	375963	17
74701	205738	17
365179	379228	17
27521	480676	17
177137	400969	17
136052	279710	17
363909	93233	17
451298	329932	17
32957	372893	17
158335	312000	17
143554	227944	17
11677	361518	17
443357	254829	17
148593	193437	17
415021	516115	17
54404	334710	17
491805	466479	17
503186	526864	17
417185	474946	17
432397	184061	17
410512	10907	17
396981	79025	17
332175	253189	17
545637	89736	17
139468	63086	17
238801	18651	17
122594	19709	17
526394	553196	17
201597	187940	17
314210	49643	17
87765	240080	17
494176	46594	17
292054	473224	17
197209	255355	17
159201	20307	17
320018	305583	17
245194	250248	17
47610	191545	17
311687	315455	17
268873	362029	17
458460	290134	17
195830	531745	17
123478	397065	17
236684	345903	17
235197	235758	17
105636	2394	17
375071	228843	17
18128	311226	17
166430	340636	17
98422	198208	17
498297	398699	17
290135	147751	17
151754	472429	17
3630	199660	17
220831	152444	17
406147	132809	17
30381	138969	17
172229	551877	17
540530	341058	17
502089	19054	17
150385	251741	17
104628	233891	17
203443	24208	17
272164	530994	17
551002	513585	17
18088	267789	17
528429	123518	17
274483	27607	17
367527	290404	17
304050	130917	17
403658	485962	17
369707	305531	17
139616	218296	17
230710	93527	17
13825	539333	17
250799	359471	17
145643	302132	17
45441	441941	17
95507	544739	17
70387	71300	17
94265	411256	17
525043	85343	17
357469	32168	17
260779	401824	17
38174	377819	17
438062	173534	17
255981	294994	17
229598	105272	17
81145	230503	17
569501	429972	17
317725	56777	17
217077	394184	17
504292	474504	17
172368	366662	17
233427	232806	17
416547	425784	17
513880	175195	17
523436	432491	17
462657	404122	17
430346	28974	17
553352	90314	17
75100	449433	17
206179	464194	17
518705	388456	17
374819	254583	17
506240	45995	17
307862	505880	17
117249	509144	17
523659	117269	17
431955	573572	17
465130	481689	17
572338	42941	17
363820	398610	17
248296	533495	17
290338	457601	17
107812	212413	17
426882	245971	17
355231	37734	17
181829	241711	17
55791	177378	17
59754	518479	17
472077	263804	17
160422	40899	17
573762	383330	17
159370	434288	17
151658	221016	17
535123	439111	17
543421	135237	17
185145	272385	17
540682	569191	17
431470	102377	17
329471	287359	17
318447	511976	17
232470	429223	17
230757	170214	17
553937	280673	17
412413	60738	17
469032	32367	17
505047	79774	17
33387	84960	17
383077	127084	17
130769	368850	17
179229	493609	17
182891	119454	17
237676	159656	17
538153	537238	17
310173	410111	17
13702	373583	17
294996	380497	17
198018	261650	17
482445	84035	17
34830	57362	17
543251	47168	17
127723	97852	17
33267	12206	17
103458	446975	17
289320	114125	17
373074	416313	17
267343	455903	17
175178	349763	17
405722	289832	17
231087	541480	17
467364	73580	17
425925	406321	17
555785	75983	17
229166	232734	17
288570	530635	17
456366	542478	17
29454	428279	17
302176	273288	17
404359	87026	17
117994	190529	17
314855	169943	17
401943	330238	17
268436	533239	17
535424	244042	17
526533	552248	17
121925	12172	17
305960	33137	17
243953	526866	17
69120	97447	17
58251	86750	17
406004	398429	17
199016	205770	17
173684	569996	17
287268	284497	17
280028	116841	17
360759	96571	17
571678	480271	17
529912	113864	17
565339	491884	17
199113	488784	17
404924	245722	17
342608	300829	17
193257	450625	17
236105	385449	17
13507	147790	17
489812	258934	17
499716	291005	17
296269	549710	17
507177	422674	17
339317	265066	17
246681	562550	17
366781	362749	17
205492	352156	17
178680	447886	17
456252	394455	17
259478	409415	17
27385	69759	17
148180	529821	17
24920	381611	17
395716	368502	17
291946	62696	17
255184	174242	17
454666	98912	17
97450	254464	17
376583	519751	17
220264	344737	17
110921	370281	17
480454	408545	17
224567	238438	17
71870	354545	17
461101	22930	17
173998	555847	17
545487	101444	17
175031	555016	17
256992	524298	17
214282	76702	17
196294	309781	17
50807	319924	17
52907	172955	17
71737	258578	17
107747	488259	17
177971	196148	17
447631	71312	17
140306	465493	17
131753	118018	17
24144	75068	17
566218	551359	17
25902	121430	17
453964	566617	17
398308	315610	17
133888	441989	17
64462	182064	17
442621	511321	17
126361	120380	17
83161	124936	17
485762	417804	17
116081	81271	17
31701	216344	17
178680	194661	17
388105	364959	17
268466	556170	17
382982	416710	17
282414	361081	17
261746	189653	17
34969	519589	17
237180	88175	17
299258	418705	17
61040	61816	17
115811	384346	17
360826	388289	17
205342	547785	17
41458	219630	17
162490	300163	17
54353	498284	17
301449	16688	17
49969	531325	17
205637	175689	17
71051	439465	17
486771	483321	17
200193	339464	17
8929	2806	17
332334	504483	17
51801	516827	17
471522	415370	17
55550	124016	17
289316	34998	17
198777	340116	17
415543	213729	17
344261	191205	17
556704	126116	17
541767	262796	17
388139	283274	17
35783	269095	17
254483	152470	17
293124	234781	17
419586	475775	17
150544	111716	17
459770	339116	17
427697	45003	17
250370	390571	17
315103	389600	17
46215	243387	17
68633	207038	17
316096	255638	17
242328	480725	17
126622	85809	17
299092	479355	17
543925	519958	17
413733	259867	17
490733	459902	17
146006	560345	17
404057	473900	17
176465	304423	17
220865	14845	17
521503	360582	17
346330	565498	17
332297	147063	17
201397	275907	17
455263	409398	17
339794	132710	17
31598	208365	17
42837	561798	17
150788	292790	17
498349	347091	17
173590	306379	17
57338	236346	17
439279	253545	17
198130	6591	17
222645	76138	17
496734	460163	17
32138	165287	17
218235	572690	17
221480	86731	17
565308	4182	17
358223	165289	17
238210	227072	17
169595	550343	17
298013	407176	17
39269	185929	17
373417	399206	17
504390	370789	17
186306	25019	17
6446	313528	17
8568	463459	17
263420	495087	17
446197	428229	17
537435	3767	17
256974	371609	17
206567	300869	17
285844	3327	17
437707	231573	17
320429	451215	17
124104	405222	17
415049	243821	17
5704	473437	17
176882	424186	17
550086	243964	17
228590	310915	17
60138	335803	17
449253	339998	17
212073	28195	17
107272	229510	17
486267	536049	17
345314	352288	17
422121	85331	17
205321	441735	17
121618	529869	17
150080	557033	17
399730	124936	17
103348	459301	17
526662	276627	17
221613	364557	17
513995	125539	17
154226	428312	17
175101	82820	17
52392	439684	17
535124	487526	17
237721	94528	17
273233	313355	17
125214	148273	17
383653	301488	17
250900	34201	17
204941	461280	17
225983	571431	17
146497	124170	17
342739	213643	17
488316	149633	17
52970	179	17
240304	163327	17
334548	539689	17
439731	496097	17
33203	564012	17
410429	277332	17
131511	552630	17
442934	221775	17
315047	167949	17
89732	508251	17
207275	278410	17
408262	131347	17
21625	94567	17
183352	169057	17
286739	299250	17
550858	276452	17
428831	169959	17
298593	320049	17
278457	354505	17
403244	510308	17
262482	449453	17
108698	159113	17
21273	102538	17
166688	411548	17
328236	466791	17
173604	314132	17
465155	267609	17
234859	346343	17
440720	98858	17
434197	248686	17
452982	551876	17
109057	152062	17
240428	220892	17
47390	64047	17
74575	298323	17
286205	72622	17
548837	512988	17
379105	290319	17
209640	560353	17
375902	98878	17
239691	61333	17
197467	226905	17
105445	426465	17
220419	147592	17
411306	33854	17
439689	96086	17
428687	281324	17
245267	156899	17
443611	233667	17
106227	439922	17
316092	292828	17
331857	199418	17
293020	511746	17
252904	130486	17
56194	510952	17
286055	538251	17
205492	175136	17
73799	460886	17
263677	102447	17
331621	88245	17
286096	111330	17
410724	124415	17
213218	293503	17
374110	243692	17
482863	157364	17
171835	59234	17
116049	299606	17
67917	434309	17
9645	284814	17
271316	375276	17
344039	74286	17
188478	437006	17
65528	490120	17
86693	388532	17
184096	218347	17
364895	369325	17
446848	63043	17
456972	413883	17
105487	265012	17
536664	431080	17
57923	275140	17
142922	321640	17
323340	244807	17
215542	88079	17
374422	495094	17
145511	91555	17
231709	434497	17
24601	17297	17
155132	85089	17
1838	336602	17
101265	519919	17
389546	161338	17
389699	50660	17
294627	411616	17
314575	198486	17
301536	254405	17
199467	247844	17
122307	283902	17
136292	392914	17
1	88916	17
492607	4285	17
119972	215262	17
252341	142245	17
354566	383243	17
393163	488292	17
292353	344669	17
131313	289002	17
193258	245163	17
353038	152424	17
264750	369006	17
562504	304842	17
80783	251234	17
149320	333706	17
84694	120320	17
121094	226743	17
323237	189877	17
247747	77208	17
52505	220486	17
91157	383847	17
213885	252439	17
146727	349354	17
565784	219029	17
87041	534791	17
201741	535191	17
124186	78881	17
532956	137484	17
151043	38387	17
260435	295088	17
443280	505049	17
95425	303083	17
536830	147789	17
64539	245352	17
71547	490006	17
273293	216888	17
524451	102645	17
310899	424017	17
1733	272157	17
18296	291650	17
96559	346947	17
45473	356618	17
289068	444764	17
62851	303200	17
344145	305824	17
519318	33279	17
398901	17159	17
64668	466740	17
352161	249933	17
325883	425462	17
375624	12232	17
403478	99546	17
520346	209932	17
351328	82030	17
50631	232300	17
64958	124496	17
332297	500878	17
405692	83845	17
86774	312143	17
424256	213011	17
110584	109493	17
358153	505818	17
502502	417992	17
304285	195222	17
202537	52324	17
255731	343526	17
128801	132130	17
221220	51842	17
537435	313891	17
199204	285478	17
398032	384764	17
119994	191557	17
503489	130141	17
435873	269552	17
26599	502803	17
110924	525210	17
259380	565287	17
425366	474739	17
147896	117044	17
548	472335	17
160773	346439	17
92338	416038	17
253681	306631	17
161584	194119	17
330435	94068	17
128023	402383	17
188400	556090	17
181727	468842	17
462653	39512	17
504697	126854	17
260028	258476	17
326355	439954	17
362222	250718	17
536846	484074	17
317594	102356	17
134331	478264	17
66093	288842	17
321573	505364	17
371826	553775	17
259890	73354	17
205033	392007	17
223967	351573	17
466578	149602	17
399392	221778	17
13113	175515	17
136799	134536	17
291093	442856	17
147925	506204	17
223032	497946	17
298979	96934	17
545983	542918	17
543962	123018	17
339384	181717	17
196823	467123	17
450602	205914	17
206901	502069	17
441054	565367	17
334269	528848	17
237880	251651	17
148608	365957	17
343089	572554	17
149554	176317	17
305243	357364	17
58417	328214	17
43982	256806	17
152777	194434	17
486394	563567	17
122899	341841	17
30322	548965	17
324226	486636	17
508530	251238	17
50532	181951	17
239357	338455	17
185061	271750	17
537435	128483	17
76867	472335	17
508671	229171	17
197737	125109	17
366928	115309	17
329775	332120	17
277889	466317	17
325265	119070	17
332844	183441	17
346501	61287	17
240791	505387	17
161094	453665	17
482310	338197	17
364451	408519	17
363922	253074	17
474030	387157	17
97981	13732	17
274564	401766	17
32509	508957	17
72887	176222	17
233064	318323	17
250885	502065	17
297280	402191	17
291169	537385	17
573117	424827	17
301094	553400	17
493126	48299	17
386448	288060	17
461128	101778	17
468527	156540	17
233381	289200	17
48902	528653	17
477460	67076	17
162326	339498	17
496123	189029	17
219977	377421	17
166032	305706	17
81934	130268	17
544398	313010	17
527527	271674	17
420828	506839	17
517431	172735	17
344268	276551	17
517104	105373	17
94984	161610	17
426291	324597	17
44792	257306	17
544826	360037	17
382691	282881	17
252487	483959	17
477366	16241	17
560300	43306	17
370400	397771	17
285368	468104	17
272314	562754	17
441833	62251	17
183284	163210	17
266412	43100	17
74044	375471	17
297743	46702	17
181700	333968	17
370028	157411	17
387456	521345	17
73055	239095	17
561035	325848	17
190007	362844	17
263386	187648	17
40056	183437	17
164455	369035	17
553014	535500	17
433749	197046	17
77537	301887	17
480159	43920	17
147308	55014	17
389270	350837	17
350484	499739	17
340604	25161	17
209785	78225	17
535731	430537	17
170236	245811	17
371325	490806	17
267501	493723	17
324022	99390	17
150059	202461	17
3484	8228	17
223085	531160	17
292693	299011	17
334844	530786	17
314709	530403	17
99874	311022	17
289894	427652	17
233124	538481	17
362413	64994	17
490246	280056	17
296935	512851	17
449597	441299	17
207870	390215	17
425861	372211	17
303928	16207	17
396233	531860	17
438196	447090	17
129750	185699	17
332427	431224	17
335291	84747	17
376647	147711	17
306933	528908	17
32960	9311	17
304095	488459	17
563762	545878	17
71965	341817	17
210223	435649	17
277462	539540	17
349362	536326	17
20503	531425	17
408300	450868	17
37939	322066	17
732	196489	17
276229	262246	17
83979	118666	17
268039	25536	17
165419	417378	17
331799	165647	17
460884	400460	17
124430	12881	17
36749	416488	17
225260	412185	17
164754	264737	17
374360	10724	17
2048	328024	17
70274	159129	17
571331	283497	17
116549	383978	17
74986	1826	17
335219	299449	17
218762	194231	17
376987	474076	17
3611	90093	17
328612	300043	17
396539	412630	17
194943	159603	17
109080	239050	17
116010	231034	17
245373	103262	17
25715	379284	17
345007	225267	17
465054	214932	17
244001	329250	17
473058	522661	17
236444	490510	17
468958	512438	17
413433	304334	17
304373	563500	17
454461	298785	17
241091	400689	17
404674	569498	17
141404	388433	17
426191	421947	17
449963	282531	17
386733	61729	17
28176	85695	17
97739	86285	17
265563	422116	17
244802	68108	17
347354	416064	17
278487	513353	17
122459	150712	17
538772	412198	17
196692	77866	17
135075	287876	17
